CARHR234420.1	CARHR050170.1	1.62584
CARHR234420.1	CARHR050170.1	1.62584
CARHR234420.1	CARHR042760.1	2.26508
CARHR234420.1	CARHR000280.1	NA
CARHR234420.1	CARHR051030.1	1.2434
CARHR234420.1	CARHR045330.1	1.90121
CARHR234420.1	CARHR045330.1	1.90121
CARHR234420.1	CARHR170360.1	1.63253
CARHR234420.1	CARHR170360.1	1.63253
CARHR234420.1	CARHR283670.1	1.32209
CARHR234450.1	CARHR268540.1	0.942528
CARHR234450.1	CARHR103380.1	3.64365
CARHR234450.1	CARHR237150.1	2.67722
CARHR234450.1	CARHR144200.1	2.28494
CARHR234450.1	CARHR106460.1	2.34438
CARHR234450.1	CARHR081970.1	2.34095
CARHR234450.1	CARHR270280.1	2.45736
CARHR234450.1	CARHR189140.1	2.65037
CARHR234450.1	CARHR058190.1	2.51195
CARHR234450.1	CARHR242760.1	2.19755
CARHR234450.1	CARHR088230.1	2.45614
CARHR234450.1	CARHR220100.1	2.50762
CARHR234450.1	CARHR012150.1	2.39934
CARHR234450.1	CARHR029330.1	2.48951
CARHR234450.1	CARHR099760.1	NA
CARHR234450.1	CARHR225110.1	2.26039
CARHR234450.1	CARHR120160.1	2.32532
CARHR234450.1	CARHR118510.1	2.36943
CARHR234450.1	CARHR032200.1	NA
CARHR234450.1	CARHR165450.1	2.34979
CARHR234450.1	CARHR090890.1	2.3521
CARHR234450.1	CARHR212430.1	2.44851
CARHR234450.1	CARHR181640.1	2.14833
CARHR234450.1	CARHR222640.1	2.37944
CARHR234450.1	CARHR100430.1	2.27287
CARHR234450.1	CARHR172140.1	2.03846
CARHR234450.1	CARHR192270.1	2.33921
CARHR234450.1	CARHR223750.1	2.13223
CARHR234450.1	CARHR278780.1	2.25725
CARHR234450.1	CARHR192500.1	2.2371
CARHR234450.1	CARHR191980.1	2.24887
CARHR234450.1	CARHR272310.1	1.973
CARHR234450.1	CARHR239050.1	2.004
CARHR234450.1	CARHR109880.1	1.9462
CARHR234450.1	CARHR055430.1	2.14507
CARHR234450.1	CARHR078140.1	2.08107
CARHR234450.1	CARHR271910.1	2.09441
CARHR234450.1	CARHR167450.1	2.01835
CARHR234450.1	CARHR194840.1	2.16067
CARHR234450.1	CARHR165890.1	1.90415
CARHR234450.1	CARHR192450.1	2.36891
CARHR234470.1	CARHR268460.1	1.41707
CARHR234480.1	CARHR012280.1	3.74431
CARHR234500.1	CARHR268430.1	0.856219
CARHR234500.1	CARHR126340.1	NA
CARHR234500.1	CARHR004560.1	2.72145
CARHR234500.1	CARHR006860.1	2.07418
CARHR234500.1	CARHR159780.1	2.36106
CARHR234500.1	CARHR245550.1	2.31116
CARHR234500.1	CARHR280570.1	2.47761
CARHR234500.1	CARHR284470.1	2.36892
CARHR234500.1	CARHR123340.1	NA
CARHR234500.1	CARHR154490.1	2.30453
CARHR234500.1	CARHR043820.1	2.21328
CARHR234500.1	CARHR047640.1	2.14841
CARHR234500.1	CARHR280820.1	2.31599
CARHR234500.1	CARHR154480.1	2.31634
CARHR234500.1	CARHR254210.1	2.1483
CARHR234500.1	CARHR259530.1	2.17839
CARHR234500.1	CARHR154560.1	1.97946
CARHR234500.1	CARHR154230.1	1.96013
CARHR234500.1	CARHR088200.1	2.29113
CARHR234500.1	CARHR082720.1	2.3599
CARHR234500.1	CARHR154540.1	1.71242
CARHR234500.1	CARHR186080.1	NA
CARHR234500.1	CARHR137030.1	2.11822
CARHR234500.1	CARHR253350.1	2.14661
