CARHR069240.1	CARHR155710.1	1.73216
CARHR069240.1	CARHR076100.1	2.10747
CARHR069240.1	CARHR048710.1	2.08026
CARHR069240.1	CARHR149660.1	1.80444
CARHR069240.1	CARHR149660.1	1.80444
CARHR069240.1	CARHR149660.1	1.80444
CARHR069240.1	CARHR161370.1	1.92251
CARHR069240.1	CARHR161370.1	1.92251
CARHR069240.1	CARHR161370.1	1.92251
CARHR069240.1	CARHR156270.1	1.80773
CARHR069240.1	CARHR030910.1	2.13354
CARHR069240.1	CARHR192340.1	1.89394
CARHR069240.1	CARHR129840.1	2.22303
CARHR069240.1	CARHR276500.1	2.1991
CARHR069240.1	CARHR276500.1	2.1991
CARHR069240.1	CARHR026430.1	2.04539
CARHR069240.1	CARHR033850.1	1.79657
CARHR069240.1	CARHR033850.1	1.79657
CARHR069240.1	CARHR117920.1	2.21815
CARHR069240.1	CARHR176190.1	2.0479
CARHR069240.1	CARHR238410.1	2.13418
CARHR069240.1	CARHR203010.1	2.14665
CARHR069240.1	CARHR060090.1	1.91161
CARHR069240.1	CARHR060090.1	1.91161
CARHR069240.1	CARHR060090.1	1.91161
CARHR069240.1	CARHR060090.1	1.91161
CARHR069240.1	CARHR143740.1	1.95825
CARHR069240.1	CARHR143740.1	1.95825
CARHR069240.1	CARHR143740.1	1.95825
CARHR069240.1	CARHR143740.1	1.95825
CARHR069240.1	CARHR183830.1	2.19691
CARHR069240.1	CARHR039350.1	1.88901
CARHR069240.1	CARHR039350.1	1.88901
CARHR069240.1	CARHR072020.1	2.43493
CARHR069240.1	CARHR146480.1	2.10406
CARHR069240.1	CARHR184630.1	2.38469
CARHR069240.1	CARHR184630.1	2.38469
CARHR069240.1	CARHR163510.1	2.15355
CARHR069240.1	CARHR163510.1	2.15355
CARHR069240.1	CARHR163510.1	2.15355
CARHR069240.1	CARHR163510.1	2.15355
CARHR069240.1	CARHR163510.1	2.15355
CARHR069240.1	CARHR163510.1	2.15355
CARHR069240.1	CARHR197320.1	2.08133
CARHR069240.1	CARHR026170.1	2.03193
CARHR069240.1	CARHR026170.1	2.03193
CARHR069240.1	CARHR026170.1	2.03193
CARHR069240.1	CARHR026170.1	2.03193
CARHR069240.1	CARHR026170.1	2.03193
CARHR069240.1	CARHR026170.1	2.03193
CARHR069240.1	CARHR277630.1	2.35783
CARHR069240.1	CARHR067620.1	2.11507
CARHR069240.1	CARHR066040.1	1.74478
CARHR069240.1	CARHR066040.1	1.74478
CARHR069240.1	CARHR066040.1	1.74478
CARHR069240.1	CARHR024650.1	2.15271
CARHR069240.1	CARHR058940.1	2.13724
CARHR069240.1	CARHR058940.1	2.13724
CARHR069240.1	CARHR122140.1	1.97968
CARHR069240.1	CARHR154780.1	1.95733
CARHR069240.1	CARHR122190.1	1.86336
CARHR069240.1	CARHR051810.1	1.97808
CARHR069240.1	CARHR039100.1	1.9085
CARHR069240.1	CARHR122180.1	1.02444
CARHR069240.1	CARHR165420.1	1.82919
CARHR069240.1	CARHR063620.1	1.86737
CARHR069240.1	CARHR125590.1	2.1953
CARHR069240.1	CARHR131550.1	1.90159
CARHR069240.1	CARHR007350.1	1.71496
CARHR069240.1	CARHR007330.1	1.8815
CARHR069240.1	CARHR069040.1	1.89569
CARHR069240.1	CARHR069040.1	1.89569
CARHR069240.1	CARHR041980.1	1.70882
CARHR069240.1	CARHR169070.1	1.13391
CARHR069240.1	CARHR118880.1	1.96802
CARHR069240.1	CARHR092740.1	2.53864
CARHR069240.1	CARHR063090.1	2.18007
CARHR069240.1	CARHR109670.1	1.8117
CARHR069240.1	CARHR271960.1	1.76327
CARHR069240.1	CARHR271960.1	1.76327
CARHR069240.1	CARHR109690.1	1.76717
CARHR069240.1	CARHR249670.1	2.23343
CARHR069240.1	CARHR240690.1	1.77352
CARHR069240.1	CARHR273220.1	1.8838
CARHR069240.1	CARHR169530.1	2.10158
CARHR069240.1	CARHR009410.1	2.50243
CARHR069240.1	CARHR273250.1	1.81537
CARHR069240.1	CARHR122240.1	1.96125
CARHR069240.1	CARHR106470.1	2.08588
CARHR069240.1	CARHR041950.1	1.9795
CARHR069240.1	CARHR102140.1	1.89501
CARHR069240.1	CARHR082980.1	1.95448
CARHR069240.1	CARHR042010.1	1.85155
CARHR069240.1	CARHR273170.1	1.84607
